ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8074131,2.74E-30,1.43E-32,-16.3777095,63.5696536,-1.11,SHANK3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8007348,2.93E-30,1.53E-32,-16.364144,63.5004855,-1.98,RAMP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7957221,3.26E-30,1.71E-32,-16.3421554,63.3883223,-2,TRHDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8122637,3.38E-30,1.79E-32,-16.333546,63.3443897,-1.5,SASH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7896688,3.53E-30,1.88E-32,-16.3240041,63.2956886,-1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7943075,3.57E-30,1.91E-32,-16.3207333,63.2789917,-1.28,FAT3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8109333,3.60E-30,1.94E-32,-16.3180567,63.2653279,-1.74,GPX3,GPX3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8101957,4.06E-30,2.20E-32,-16.2936321,63.1405979,-2.66,EMCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8120880,4.36E-30,2.37E-32,16.2787092,63.0643553,7.06E-01,TPBG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8081880,4.36E-30,2.39E-32,-16.2775676,63.0585217,-8.07E-01,ADPRH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8065738,4.62E-30,2.55E-32,16.265228,62.9954548,8.97E-01,AHCY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7932132,5.14E-30,2.85E-32,-16.243479,62.8842535,-7.63E-01,FRMD4A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7910727,6.27E-30,3.49E-32,-16.2039884,62.6821933,-1.14,ACTN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8051322,7.38E-30,4.13E-32,16.1713663,62.5151358,1.32,XDH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8144917,7.62E-30,4.28E-32,-16.164147,62.4781481,-2.16,LPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8001457,7.64E-30,4.32E-32,-16.1627093,62.4707816,-2.03,CES1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8164269,8.13E-30,4.62E-32,-16.1495228,62.4032031,-1.18,ENG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8122334,8.63E-30,4.93E-32,-16.1370169,62.3390938,-2.17,ACKR4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8055624,8.68E-30,4.98E-32,-16.1348978,62.3282286,-1.13,ZEB2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895610,1.06E-29,6.11E-32,16.0954176,62.1257062,6.86E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8145954,1.12E-29,6.51E-32,-16.0831729,62.0628565,-1.18,TACC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8072926,1.41E-29,8.24E-32,16.0375133,61.8283364,1,H1F0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7923043,1.42E-29,8.33E-32,-16.0355086,61.8180338,-1.61,KCNT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8139057,1.82E-29,1.07E-31,-15.9866776,61.5669373,-1.15,ELMO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8127498,1.89E-29,1.12E-31,-15.9778357,61.5214405,-1.69,MIR30C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8038163,1.92E-29,1.14E-31,-15.9744475,61.5040037,-9.00E-01,RASIP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7968556,2.10E-29,1.25E-31,-15.9563964,61.4110843,-1.92,KL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7996819,2.61E-29,1.57E-31,15.9133251,61.189215,2.29,CDH3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7987892,2.91E-29,1.76E-31,-15.8911376,61.0748371,-8.93E-01,ZNF106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7906264,2.95E-29,1.80E-31,-15.886478,61.0508094,-1.06,PEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8180411,2.95E-29,1.80E-31,-15.8864334,61.050579,-1.05,ELMO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8083494,3.16E-29,1.94E-31,-15.872349,60.9779354,-2.62,MME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7997726,3.44E-29,2.12E-31,-15.8551013,60.8889435,-1.07,FOXF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7922406,3.93E-29,2.43E-31,15.8287606,60.752968,1.19,SNORD79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7976698,4.24E-29,2.64E-31,-15.8132791,60.673012,-1.44,EML1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7915926,4.46E-29,2.79E-31,15.8022835,60.6162066,1.55,STIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8036890,4.72E-29,2.96E-31,-15.7908498,60.5571224,-5.58E-01,PRX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7948667,4.73E-29,3.00E-31,-15.7887123,60.5460753,-8.69E-01,AHNAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8082597,4.73E-29,3.00E-31,-15.7886182,60.5455889,-2.31,COL6A6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8147777,4.77E-29,3.04E-31,15.7860941,60.5325429,1.04,CTHRC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8073015,4.82E-29,3.09E-31,15.7829903,60.5165,1.93,KDELR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7909188,5.02E-29,3.23E-31,15.7744715,60.4724612,7.44E-01,IKBKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8057056,5.28E-29,3.42E-31,-15.7635668,60.4160755,-1.86,TTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8129082,5.33E-29,3.46E-31,15.7609221,60.4023985,1.49,COL10A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7995729,5.46E-29,3.56E-31,-15.7555441,60.3745834,-1.23,CES1P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8077499,5.81E-29,3.81E-31,-15.7428027,60.3086713,-2.37,LINC00312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8141094,7.03E-29,4.63E-31,-15.7052502,60.1142998,-2.21,PDK4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8125941,7.48E-29,4.96E-31,15.6919317,60.0453238,8.85E-01,SRPK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8072626,7.48E-29,4.97E-31,-15.6914677,60.0429206,-1.44,TIMP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8040695,7.68E-29,5.13E-31,-15.6855692,60.0123656,-1.21,KCNK3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8135594,8.55E-29,5.73E-31,-15.6642156,59.901717,-2.19,CAV1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7956261,9.34E-29,6.29E-31,-15.6464651,59.8096988,-1.07,RBMS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7999387,9.50E-29,6.43E-31,-15.6423829,59.7885316,-1.42,EMP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7923453,9.74E-29,6.62E-31,15.6366221,59.7586573,8.33E-01,KDM5B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7932826,1.01E-28,6.90E-31,-15.6286553,59.7173364,-1.67,KIAA1462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7920297,1.03E-28,7.05E-31,15.6247229,59.6969376,1.28,S100A14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8147697,1.05E-28,7.21E-31,15.6202356,59.6736589,1.21,GRHL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8132660,1.11E-28,7.67E-31,-15.6084507,59.6125099,-1.26,RAMP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7937363,1.22E-28,8.48E-31,15.5892516,59.5128566,6.98E-01,PKP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7992337,1.22E-28,8.54E-31,15.5878506,59.5055832,8.21E-01,HN1L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8048120,1.23E-28,8.59E-31,15.5866937,59.4995766,9.22E-01,ATIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8093906,1.29E-28,9.05E-31,-15.5767743,59.4480699,-1.06,WFS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8015806,1.31E-28,9.26E-31,15.5724385,59.4255526,1.63,ETV4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8095221,1.38E-28,9.82E-31,15.5612765,59.3675751,1.33,PAICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7921702,1.43E-28,1.02E-30,-15.5540087,59.3298167,-1.12,ITLN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8097628,1.47E-28,1.05E-30,-15.5482621,59.2999571,-2.49,HHIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8153488,1.48E-28,1.06E-30,15.5462499,59.2895011,6.63E-01,FAM83H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7900658,1.51E-28,1.09E-30,-15.5406555,59.2604272,-1.56,TIE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8121569,1.53E-28,1.11E-30,-15.5381432,59.24737,-1.58,FLJ34503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8056545,1.77E-28,1.29E-30,15.5096815,59.0993935,1.04,STK39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8117106,2.23E-28,1.63E-30,-15.4646185,58.8649143,-1.21,RNF144B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7932420,2.34E-28,1.71E-30,-15.4547979,58.8137836,-9.28E-01,HACD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7967456,2.40E-28,1.77E-30,-15.4488475,58.7827973,-7.51E-01,RILPL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7999903,2.78E-28,2.06E-30,15.4194156,58.6294745,5.58E-01,KNOP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8122860,2.78E-28,2.06E-30,-15.4194123,58.6294573,-2.02,MYCT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8027760,2.87E-28,2.14E-30,-15.4125724,58.593811,-8.69E-01,FXYD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8145470,2.91E-28,2.18E-30,-15.4088541,58.5744311,-1.21,DPYSL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7993148,2.99E-28,2.25E-30,15.4029817,58.5438205,7.47E-01,PMM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7972055,3.68E-28,2.77E-30,-15.3630015,58.3353152,-6.65E-01,KCTD12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7960464,3.73E-28,2.82E-30,-15.3595675,58.3173975,-2.06,VWF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8060660,3.74E-28,2.86E-30,-15.3573883,58.3060264,-6.35E-01,HSPA12B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8023710,3.74E-28,2.86E-30,-15.3571686,58.30488,-1.21,CDH19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7926127,3.85E-28,2.95E-30,-15.3513698,58.2746191,-9.97E-01,CELF2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7905918,4.03E-28,3.11E-30,15.3414845,58.2230244,7.61E-01,EFNA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8049532,4.06E-28,3.14E-30,-15.3393297,58.2117764,-1.33,LRRFIP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8079060,4.12E-28,3.19E-30,-15.3362234,58.1955603,-2.27,VIPR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8147891,4.16E-28,3.24E-30,-15.3334152,58.1808994,-2.1,PKHD1L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8017547,4.61E-28,3.60E-30,-15.3132737,58.0757215,-1.28,ICAM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8097857,4.61E-28,3.62E-30,15.3123222,58.0707518,1.39,MND1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8023220,4.78E-28,3.77E-30,-15.3047442,58.0311673,-8.53E-01,SMAD7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8033571,4.83E-28,3.82E-30,-15.3019515,58.0165774,-5.49E-01,KANK3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8109120,4.88E-28,3.88E-30,-15.2992876,58.00266,-1.12,AFAP1L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8129458,5.12E-28,4.08E-30,-15.2897224,57.95268,-1,ARHGAP18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8172056,5.17E-28,4.14E-30,-15.2869506,57.9381946,-9.67E-01,RPGR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7944603,5.52E-28,4.43E-30,-15.2739025,57.8699948,-6.83E-01,GRIK4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8017885,5.56E-28,4.48E-30,-15.2718852,57.8594492,-2.4,ABCA8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8043522,5.68E-28,4.59E-30,15.2671075,57.8344713,8.99E-01,PROM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8161964,5.70E-28,4.63E-30,-15.2657426,57.8273353,-1.2,FRMD3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8112327,6.35E-28,5.17E-30,15.2444829,57.716155,1.17,CKS1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8008517,6.74E-28,5.52E-30,15.2322795,57.6523131,1.32,NME1-NME2,NME1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7901102,7.46E-28,6.12E-30,15.2124578,57.5485806,5.31E-01,MMACHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8052866,7.63E-28,6.29E-30,15.2074372,57.5222994,8.09E-01,FAM136A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7934936,7.95E-28,6.59E-30,-15.1985175,57.4756008,-1.48,SLC16A12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8009183,7.95E-28,6.60E-30,-15.1982874,57.4743959,-5.77E-01,MAP3K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7907370,7.95E-28,6.62E-30,-15.1976399,57.4710059,-1.3,DNM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8124524,8.03E-28,6.71E-30,15.1950647,57.4575218,1.16,HIST1H2AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8058591,8.19E-28,6.87E-30,-15.1905296,57.4337733,-2.67,ACADL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7952145,1.05E-27,8.86E-30,15.1423498,57.1813349,7.11E-01,HYOU1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7998878,1.13E-27,9.51E-30,15.1290121,57.111407,6.58E-01,PRSS22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8010139,1.24E-27,1.06E-29,-15.1092971,57.0080067,-9.62E-01,SEC14L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8143397,1.26E-27,1.07E-29,-15.10608,56.9911303,-9.80E-01,DENND2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8091780,1.40E-27,1.19E-29,-15.0861896,56.8867597,-1.78,B3GALNT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8166455,1.47E-27,1.26E-29,15.0757131,56.8317692,9.27E-01,PRDX4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8079950,1.51E-27,1.29E-29,-15.0705372,56.804597,-5.36E-01,GNAI2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8131583,1.68E-27,1.45E-29,15.048711,56.6899811,1.06,BZW2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8003204,1.75E-27,1.52E-29,15.040392,56.6462821,1.46,GINS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8110966,1.90E-27,1.65E-29,15.024164,56.561016,8.78E-01,FAM173B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8044225,2.18E-27,1.90E-29,-14.9977693,56.4222697,-2.08,SULT1C4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8077299,2.30E-27,2.01E-29,-14.986965,56.3654538,-1.86,CNTN6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8071737,2.51E-27,2.21E-29,14.9696178,56.2742046,1.08,MIF,MIF-AS1,MIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8088680,2.60E-27,2.29E-29,-14.9626377,56.237479,-1,EOGT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8008969,3.01E-27,2.66E-29,-14.93467,56.0902745,-8.46E-01,TBX2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000310,3.45E-27,3.06E-29,14.9077424,55.9484646,3.98E-01,EARS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8041995,3.61E-27,3.21E-29,-14.8988327,55.901526,-1.22,SPTBN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8156523,3.84E-27,3.43E-29,-14.8864069,55.8360495,-6.76E-01,MIRLET7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7906041,3.92E-27,3.51E-29,14.8820673,55.8131786,6.80E-01,DAP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8127656,4.10E-27,3.68E-29,-14.8730415,55.7656031,-1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7912198,4.14E-27,3.74E-29,14.870293,55.751114,8.65E-01,ENO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8003814,4.18E-27,3.78E-29,-14.8681742,55.7399437,-1.96,ASPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8085475,4.19E-27,3.81E-29,-14.8668523,55.7329742,-7.22E-01,WNT7A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8110932,4.26E-27,3.88E-29,-14.8633446,55.7144803,-1.74,SEMA5A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7900167,4.86E-27,4.44E-29,14.8379357,55.5804762,1.03,CDCA8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8143781,4.91E-27,4.51E-29,-14.8350362,55.5651801,-1.4,GIMAP6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7971015,5.60E-27,5.15E-29,-14.8098996,55.4325358,-1.26,SMAD9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7926896,5.75E-27,5.31E-29,14.804078,55.401806,1.13,CKS1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8113666,5.80E-27,5.37E-29,-14.802019,55.3909365,-2.5,SEMA6A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8004255,5.91E-27,5.49E-29,-14.7979143,55.3692663,-1.05,BCL6B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8085556,6.02E-27,5.62E-29,-14.7936278,55.3466347,-9.84E-01,SH3BP5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950555,6.15E-27,5.75E-29,-14.7890913,55.3226808,-1.69,LRRC32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7928679,6.27E-27,5.88E-29,-14.7848482,55.3002744,-6.11E-01,PLAC9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8031047,6.46E-27,6.08E-29,-14.7785623,55.2670768,-1.23,MYADM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8043937,7.38E-27,6.97E-29,14.7530666,55.1323845,7.06E-01,CNOT11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8138888,7.69E-27,7.28E-29,-14.7447305,55.08833,-1.49,PDE1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950885,8.02E-27,7.62E-29,-14.7361985,55.043233,-1.53,FZD4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8074773,8.41E-27,8.02E-29,14.7267181,54.9931145,6.49E-01,YDJC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8098470,8.64E-27,8.28E-29,-14.7206747,54.9611603,-1.42,WWC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8177782,8.64E-27,8.32E-29,14.719807,54.9565721,6.54E-01,TRIM39-RPP21,RPP21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8179097,8.64E-27,8.32E-29,14.719807,54.9565721,6.54E-01,TRIM39-RPP21,RPP21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8059720,8.98E-27,8.67E-29,-14.7119786,54.9151738,-5.40E-01,NMUR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8014454,9.38E-27,9.08E-29,14.7032347,54.8689266,7.91E-01,MYO19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8091452,9.40E-27,9.14E-29,14.7021471,54.8631737,4.78E-01,TMEM183B,TMEM183A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8151369,9.61E-27,9.36E-29,-14.6975336,54.8387686,-1.38,SBSPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8105663,1.02E-26,9.94E-29,14.6862464,54.779051,1.08,NLN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7905938,1.06E-26,1.04E-28,14.6776326,54.733469,1.26,SLC50A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8062190,1.07E-26,1.05E-28,14.6753964,54.7216338,8.00E-01,SPAG4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8149413,1.08E-26,1.06E-28,-14.6734752,54.711466,-1.09,DLC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8157153,1.37E-26,1.36E-28,-14.6279686,54.4705067,-9.95E-01,PALM2-AKAP2,PALM2,AKAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8100298,1.44E-26,1.43E-28,14.6183693,54.4196502,1.6,OCIAD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7926708,1.45E-26,1.44E-28,14.6162594,54.4084707,9.51E-01,THNSL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8004867,1.53E-26,1.52E-28,-14.6060888,54.3545756,-7.10E-01,NDEL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7919612,1.63E-26,1.63E-28,14.5936207,54.2884905,1.53,HIST2H3D,HIST2H3A,HIST2H3C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7928944,1.69E-26,1.69E-28,-14.5862586,54.2494613,-1.32,PAPSS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8024062,1.74E-26,1.75E-28,-14.5802584,54.217648,-1.01,CFD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8126524,1.74E-26,1.76E-28,14.5788601,54.2102336,8.73E-01,DNPH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8032789,1.81E-26,1.83E-28,14.5714902,54.1711518,8.72E-01,STAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7975136,1.82E-26,1.85E-28,14.5698931,54.1626818,1.09,FUT8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8117881,1.82E-26,1.85E-28,14.5696172,54.1612185,5.91E-01,TRIM39-RPP21,RPP21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8108301,1.85E-26,1.89E-28,14.5658832,54.1414147,1.83,KIF20A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8168280,1.85E-26,1.90E-28,14.5649796,54.1366224,4.78E-01,NONO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8127646,2.00E-26,2.06E-28,-14.5500607,54.0574822,-1.77,FILIP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8004842,2.04E-26,2.10E-28,-14.5460627,54.03627,-7.97E-01,ARHGEF15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8077490,2.04E-26,2.11E-28,-14.5448015,54.0295781,-1.17,LMCD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8170775,2.14E-26,2.22E-28,14.5353814,53.9795902,7.36E-01,SSR4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7981157,2.15E-26,2.24E-28,-14.5340285,53.9724106,-7.10E-01,LINC00341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7896704,2.32E-26,2.42E-28,-14.5193678,53.8945934,-1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8062312,2.34E-26,2.45E-28,-14.5169749,53.8818902,-1.02,MYL9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8132318,2.46E-26,2.58E-28,14.5075849,53.8320357,2.49,ANLN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7987815,2.51E-26,2.65E-28,-14.5028045,53.8066513,-1.46,PLA2G4F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
